,t,mu,gamma,noise level,A,R,S,C
41,0.8,1.25,1.0,0.01,0.9907869708347501,0.00015341079352299944,1.002943435009711,0.06252004490291459
42,0.9,1.25,1.0,0.01,0.990771261728644,0.00016518134111206958,1.004592994755207,0.062430730857777
43,1.0,1.25,1.0,0.01,1.0020646995866747,0.0001742195158382281,1.000759948422951,0.06273620732786533
44,0.0,1.25,1.0,0.01,1.0082229006448358,0.0,0.9919219797626121,0.0
45,0.1,1.25,1.0,0.01,1.0053423903734182,2.8185412090269432e-05,1.0017638299046203,0.06163743629240446
46,0.2,1.25,1.0,0.01,0.9954978507631315,5.328954004543802e-05,1.0046533122578492,0.06179822850785731
47,0.30000000000000004,1.25,1.0,0.01,1.0097815973590165,7.543722746796673e-05,1.0005675153313989,0.06258825094804106
48,0.4,1.25,1.0,0.01,0.998226025038874,9.467752951236468e-05,1.0027121260947256,0.0618177941774836
49,0.5,1.25,1.0,0.01,0.9917286551696006,0.00011361477773825716,1.0050213085445643,0.06202566580082478
50,0.6000000000000001,1.25,1.0,0.01,0.9915715504125814,0.00012924828487041683,1.0071695336869906,0.06186530083519498
51,0.7000000000000001,1.25,1.0,0.01,0.9981765006672039,0.00014205983466321467,0.9946648846387144,0.06230717953299602
52,0.8,1.25,1.0,0.01,0.9940805569247472,0.0001547033089545223,1.0067716267371192,0.06229189306976452
53,0.9,1.25,1.0,0.01,1.0061475656115948,0.00016609500515182328,0.9919974967864967,0.06237046315758205
54,1.0,1.25,1.0,0.01,0.9970138597650432,0.0001735264024377007,1.0015904453433764,0.06168067060394648
55,0.0,1.25,1.0,0.01,1.0076742328079982,0.0,0.9994140588882359,0.0
56,0.1,1.25,1.0,0.01,0.9929175653407445,2.8260828645905918e-05,0.9940425336456128,0.061922410758014
57,0.2,1.25,1.0,0.01,1.0069586616768829,5.370336974386693e-05,1.0074651147442988,0.0623334231125592
58,0.30000000000000004,1.25,1.0,0.01,0.999983335291129,7.504046762856558e-05,0.998527071355403,0.0617753019469208
59,0.4,1.25,1.0,0.01,0.9977931364537226,9.528177129106049e-05,0.9969931257653434,0.06201123840884619
60,0.5,1.25,1.0,0.01,1.0035495258707934,0.00011296814172526066,1.0089238671206804,0.06160014371328811
61,0.6000000000000001,1.25,1.0,0.01,1.0007607773201201,0.00012879718454426872,0.9900508044782719,0.06188462657300262
62,0.7000000000000001,1.25,1.0,0.01,1.0079628255429378,0.00014150735929667593,1.0053864635579257,0.06269720855187812
63,0.8,1.25,1.0,0.01,1.006241049399255,0.00015422163645072167,0.9924747192696403,0.06241215869178971
64,0.9,1.25,1.0,0.01,1.0015561066729992,0.00016468270094500677,0.9941986239956782,0.06264360602447967
65,1.0,1.25,1.0,0.01,0.9981736421880367,0.00017375300825602,0.9989412974254576,0.062203564614768427
66,0.0,1.25,1.0,0.01,1.0078897266482998,0.0,1.002787553852535,0.0
67,0.1,1.25,1.0,0.01,1.0097444419739567,2.8364566171597467e-05,1.0015267657718636,0.0622565639950305
68,0.2,1.25,1.0,0.01,1.0093810300531016,5.3400626038628534e-05,0.9942761415062761,0.061685327629422804
69,0.30000000000000004,1.25,1.0,0.01,0.9994944244248087,7.523880603725837e-05,0.9934865816997076,0.061676727002835746
70,0.4,1.25,1.0,0.01,0.9946732258868599,9.450235747907985e-05,0.9999210396750838,0.0625056320781397
71,0.5,1.25,1.0,0.01,1.0052304676051247,0.00011343905481916465,0.9976626639067508,0.0621201348161318
72,0.6000000000000001,1.25,1.0,0.01,1.0077110214409994,0.00012852800403345517,1.0025850942209173,0.06159734620223924
73,0.7000000000000001,1.25,1.0,0.01,1.0057280219907487,0.00014071216375707095,0.9974480521568245,0.06256352587700033
74,0.8,1.25,1.0,0.01,1.0082018555537793,0.00015460590232905968,0.9938909144488803,0.06227998140219492
75,0.9,1.25,1.0,0.01,0.996450155165142,0.00016654198758753703,1.0064042034444207,0.06167999509536301
76,1.0,1.25,1.0,0.01,0.9999917908869309,0.000174961019736179,0.9934981369507635,0.06210327043528878
77,0.0,1.25,1.0,0.01,0.9965647596083818,0.0,1.0069891884411837,0.0
78,0.1,1.25,1.0,0.01,0.9941880799263169,2.8506508274327704e-05,1.0041219579943115,0.06221727508484738
79,0.2,1.25,1.0,0.01,0.9949749761495559,5.323478504508794e-05,1.002823222302306,0.06190306263174782
80,0.30000000000000004,1.25,1.0,0.01,0.9913253193029494,7.539594716008019e-05,1.0041725346461918,0.062067348143080514
81,0.4,1.25,1.0,0.01,0.9916413918085255,9.553676126260645e-05,1.0040237932065639,0.06260481788347413
82,0.5,1.25,1.0,0.01,1.0011326684242237,0.00011172799384153534,0.9918370911794377,0.062320896030673985
83,0.6000000000000001,1.25,1.0,0.01,1.0040098066633167,0.00012783876111316524,1.0068376808931723,0.06226772933917756
84,0.7000000000000001,1.25,1.0,0.01,0.9901212781038358,0.00014330462033630936,1.0087540547603966,0.06195313686549159
85,0.8,1.25,1.0,0.01,1.0097599235053725,0.00015401387766596819,0.996935434753007,0.06185582687361987
86,0.9,1.25,1.0,0.01,1.0012788729362436,0.0001665721612045312,0.9992830268857784,0.06194685309883402
87,1.0,1.25,1.0,0.01,0.9968976105656256,0.00017601545574580797,1.0024169275761536,0.06259721697373731
88,0.0,1.25,1.0,0.01,1.0089596349002448,0.0,0.9944842711672169,0.0
89,0.1,1.25,1.0,0.01,0.9983200189976987,2.8339355426672432e-05,1.0045975294480407,0.061833306545752274
90,0.2,1.25,1.0,0.01,0.9999456618700389,5.313747508693498e-05,1.0053711029366124,0.06253737873477111
91,0.30000000000000004,1.25,1.0,0.01,0.9989173067615673,7.626980502744015e-05,0.997573261685683,0.06213895242176357
92,0.4,1.25,1.0,0.01,1.0047311407747739,9.442740684251253e-05,1.0079678921752993,0.062351757446663374
93,0.5,1.25,1.0,0.01,0.9920962695463915,0.00011345019622145058,0.9972832573145117,0.06261835470691629
94,0.6000000000000001,1.25,1.0,0.01,0.998734207423013,0.00012911818932199063,1.0042850629924864,0.0626211581219708
95,0.7000000000000001,1.25,1.0,0.01,1.007515996954721,0.0001416148835572315,1.006615757255368,0.06191665821162654
96,0.8,1.25,1.0,0.01,0.9949027582498053,0.0001552580369704643,1.0089758473964827,0.062058520239904165
97,0.9,1.25,1.0,0.01,1.0029121987049272,0.0001636041785402921,1.006997206707431,0.062068649203064374
98,1.0,1.25,1.0,0.01,0.9982388125371892,0.00017329517894625293,0.9974181890223206,0.06231756657111919
99,0.0,1.25,1.0,0.01,0.9972935712397482,0.0,1.0059120306420712,0.0
100,0.1,1.25,1.0,0.01,0.9920211070836438,2.8445692261117468e-05,1.0086858276524908,0.062442373444943446
101,0.2,1.25,1.0,0.01,0.9914579812194717,5.299296238721859e-05,1.004557270716728,0.061824704293227846
102,0.30000000000000004,1.25,1.0,0.01,1.001424072023124,7.519635246050512e-05,1.0000745863919287,0.06235370861493669
103,0.4,1.25,1.0,0.01,1.0087744807450914,9.52548552268346e-05,1.0002444913018593,0.06213263920693956
104,0.5,1.25,1.0,0.01,0.997325213358918,0.00011338184006496238,1.0018766968780777,0.061727303092375806
105,0.6000000000000001,1.25,1.0,0.01,0.9948509858457513,0.00012809125107502914,0.9963614438144238,0.06225481521994027
106,0.7000000000000001,1.25,1.0,0.01,0.9979473979877995,0.0001432426228721405,0.9914547750206282,0.06262556097190095
107,0.8,1.25,1.0,0.01,0.9987955418559076,0.00015291488283411918,1.0004476096537325,0.06198202138524251
108,0.9,1.25,1.0,0.01,0.9947847504135557,0.00016595608126919345,1.0046691049339904,0.06187835469939022
109,1.0,1.25,1.0,0.01,1.0013936825601004,0.00017623322996013308,1.006109668903459,0.062500341802228
110,0.0,1.25,1.0,0.05,0.9651516047434358,0.0,0.9659195661261236,0.0
111,0.1,1.25,1.0,0.05,1.047800832934572,2.7255324658633496e-05,1.007710788509497,0.06477102676205378
112,0.2,1.25,1.0,0.05,0.9900477168094333,5.127366175671931e-05,0.9845090016231167,0.06285941836090962
113,0.30000000000000004,1.25,1.0,0.05,0.9691845930813006,7.452284884236994e-05,1.021799722179718,0.0626468763488692
114,0.4,1.25,1.0,0.05,1.001806975855564,9.798602951713642e-05,1.0425027291839888,0.06427423461560679
115,0.5,1.25,1.0,0.05,1.0342974755735317,0.00011507022328731403,0.9795328739885139,0.06284219955326259
116,0.6000000000000001,1.25,1.0,0.05,1.0082105002539055,0.00012903833558662532,1.008007499547598,0.06007230335557308
117,0.7000000000000001,1.25,1.0,0.05,1.030399366981223,0.000145962346964826,0.9975249028850015,0.06197725416539371
118,0.8,1.25,1.0,0.05,1.0418787310521418,0.00014780225752246252,0.9897812777778129,0.06307951190518042
119,0.9,1.25,1.0,0.05,0.9791706968768441,0.00017057206257401562,0.9677317463466268,0.06441879368790246
120,1.0,1.25,1.0,0.05,0.9548274836180465,0.00017818498800913662,0.9655113289894134,0.06236388647412319
121,0.0,1.25,1.0,0.05,0.9964586246425879,0.0,0.9556022869494999,0.0
122,0.1,1.25,1.0,0.05,1.0293561317169073,2.820396201007003e-05,1.0097043872421838,0.06375667112742835
123,0.2,1.25,1.0,0.05,1.0140154479604573,5.1271269905120725e-05,0.9753476550919624,0.06302643867041806
124,0.30000000000000004,1.25,1.0,0.05,0.9615927954301641,7.810777369289118e-05,0.9687836813131694,0.06224669044757945
125,0.4,1.25,1.0,0.05,1.0016627294380036,9.353111797333653e-05,0.9950290335195666,0.06394579583799476
126,0.5,1.25,1.0,0.05,0.9741514434577965,0.00011121992064506354,1.0405228207958896,0.06447613934772213
127,0.6000000000000001,1.25,1.0,0.05,1.0177879574190842,0.0001261922585084693,1.0043889914796118,0.060647682013709764
128,0.7000000000000001,1.25,1.0,0.05,0.9994603978889612,0.0001451932258626725,0.9976562044539544,0.0647542781675885
129,0.8,1.25,1.0,0.05,0.9555052334619443,0.0001618214015760236,0.98514325063463,0.061839741480057456
130,0.9,1.25,1.0,0.05,0.9777367933031711,0.0001686027336668445,1.0256667352502233,0.0628474272522536
131,1.0,1.25,1.0,0.05,0.959069579303372,0.00016912265305047574,1.0138299012902912,0.059891061772198245
132,0.0,1.25,1.0,0.05,1.0223215671882215,0.0,0.9860359374579228,0.0
133,0.1,1.25,1.0,0.05,1.0102488304747457,2.7705837539709166e-05,0.9961110824378632,0.05924355227653325
134,0.2,1.25,1.0,0.05,0.989381510677437,5.50110144792136e-05,0.9679889116175455,0.06511901563390092
135,0.30000000000000004,1.25,1.0,0.05,1.0337473205249046,7.862442863499441e-05,1.016438448640431,0.05993128913435023
136,0.4,1.25,1.0,0.05,1.0216582854419733,9.238873644343778e-05,1.0251470762113628,0.06273290066582435
137,0.5,1.25,1.0,0.05,0.9780897058917574,0.000112603460122402,1.0116379657369274,0.06230193109142384
138,0.6000000000000001,1.25,1.0,0.05,0.9693490896496042,0.00013299227829325152,1.0470997716429347,0.06166329535376445
139,0.7000000000000001,1.25,1.0,0.05,1.0488574351861566,0.00013967648136149391,0.9709095791073457,0.06104279819299066
140,0.8,1.25,1.0,0.05,1.0398522128859915,0.00014706771653202148,0.9637454693136172,0.0628217336575783
141,0.9,1.25,1.0,0.05,1.029364214152352,0.00016153964326831656,1.0103687066413167,0.06496957150785568
142,1.0,1.25,1.0,0.05,1.0126872645745473,0.0001810970444520158,0.9792138129615487,0.06062464468024186
143,0.0,1.25,1.0,0.05,0.9573486076395992,0.0,1.0350056473690856,0.0
144,0.1,1.25,1.0,0.05,1.0010795445656862,2.7740614595051516e-05,0.9824276737639133,0.06425707352791495
145,0.2,1.25,1.0,0.05,0.9546877360916299,5.2441787180648385e-05,0.9916857264215305,0.060874154467308046
146,0.30000000000000004,1.25,1.0,0.05,1.0078073826945566,7.396331807604715e-05,0.953656541497465,0.05908292912345146
147,0.4,1.25,1.0,0.05,1.0124385203368385,9.810889285980186e-05,1.0062130640378215,0.06291638743112377
148,0.5,1.25,1.0,0.05,0.9537429919161339,0.00011359870499611053,1.0105698914299535,0.06180503978662853
149,0.6000000000000001,1.25,1.0,0.05,1.0268355990224403,0.00012897436551801016,1.0495591600848553,0.06360366076418376
150,0.7000000000000001,1.25,1.0,0.05,0.9892136388703016,0.00014159360728418225,0.9870590641653766,0.06519773053049885
151,0.8,1.25,1.0,0.05,1.0326172392551192,0.00015238465040227494,0.9503085191161371,0.06140303027399849
152,0.9,1.25,1.0,0.05,1.0424980207082502,0.00016081781105348176,0.9980708013464844,0.0643016716101043
153,1.0,1.25,1.0,0.05,0.9587517636419921,0.00018216474666628423,0.9607975303985912,0.059799562105753094
154,0.0,1.25,1.0,0.05,0.9871785245540566,0.0,1.0025062516430112,0.0
155,0.1,1.25,1.0,0.05,0.9742890941026732,2.8708472664853946e-05,1.0369875732379674,0.06185763587627416
156,0.2,1.25,1.0,0.05,0.9996792259459926,5.393289792290698e-05,1.0107830742929271,0.06332243819182518
157,0.30000000000000004,1.25,1.0,0.05,1.0453014277310062,7.841504506198535e-05,0.9516099012015928,0.06310244844209789
158,0.4,1.25,1.0,0.05,0.9514789930210802,9.718305151991994e-05,0.9561380421882348,0.06060118530377755
159,0.5,1.25,1.0,0.05,1.0077841233964628,0.00011003184157780146,0.9940587049996922,0.06048119133456998
160,0.6000000000000001,1.25,1.0,0.05,1.0357493785302923,0.00012832733986722195,0.9752087635150118,0.06399702906138652
161,0.7000000000000001,1.25,1.0,0.05,0.9628434273844588,0.00014750792238883142,1.0080490642828348,0.06214387523506518
162,0.8,1.25,1.0,0.05,0.9521623788086366,0.00015906151293389835,1.0099070344844565,0.0626153843049167
163,0.9,1.25,1.0,0.05,1.0203452741624288,0.00016059881894005335,0.9678254240239946,0.0639123185290988
164,1.0,1.25,1.0,0.05,1.017691006445523,0.00017667322690906553,1.018953282777618,0.06441874782835245
165,0.0,1.25,1.0,0.05,0.9769875992060754,0.0,0.9777314438244508,0.0
166,0.1,1.25,1.0,0.05,1.034285013285537,2.692395888841413e-05,0.9921979676947067,0.06411386774475403
167,0.2,1.25,1.0,0.05,1.002728875632614,5.507943018939296e-05,1.0209083197867512,0.06183254679120429
168,0.30000000000000004,1.25,1.0,0.05,1.0456428260199055,7.503312690155686e-05,1.0095239697301555,0.06444263365039368
169,0.4,1.25,1.0,0.05,0.977533794927537,9.129189893757934e-05,1.031519612674847,0.06496854209438582
170,0.5,1.25,1.0,0.05,1.0462547932673374,0.00011224883746796452,0.9736577003015591,0.06472850685483968
171,0.6000000000000001,1.25,1.0,0.05,1.006078792150602,0.00012967435039298332,1.038750013140553,0.06023192302727017
172,0.7000000000000001,1.25,1.0,0.05,1.0222253708826738,0.00014887705840066931,0.9845310524102587,0.06124549780494375
173,0.8,1.25,1.0,0.05,1.0169419978642433,0.00014879609868569157,0.9655588462916861,0.06236014630548525
174,0.9,1.25,1.0,0.05,0.9960753663451992,0.00016941357362757013,1.016241450563087,0.06022059755804176
175,1.0,1.25,1.0,0.05,1.0486839436992934,0.00018081828103862847,0.9801307172984447,0.06329011026569832
176,0.0,1.25,1.0,0.05,1.0080761454365503,0.0,0.9707143277546384,0.0
177,0.1,1.25,1.0,0.05,0.9976822416143089,2.7547141995003276e-05,1.020721483273532,0.061502681137703956
178,0.2,1.25,1.0,0.05,1.0354822173859684,5.525618217366301e-05,0.9917783583417834,0.06175952665715708
179,0.30000000000000004,1.25,1.0,0.05,1.009131517454136,7.88947954293525e-05,1.0439206636816236,0.06511747864289331
180,0.4,1.25,1.0,0.05,0.9908169103679026,9.749078056026833e-05,1.0356012328550641,0.061869689551439205
181,0.5,1.25,1.0,0.05,0.9633962388828569,0.00011132392881032423,1.0258737427881308,0.06089559686923172
182,0.6000000000000001,1.25,1.0,0.05,0.9614925289384431,0.00012243566800240033,0.9665795736529312,0.06254237704063957
183,0.7000000000000001,1.25,1.0,0.05,1.0024889803553758,0.00014346455668614796,0.97722555227156,0.06508790993923377
184,0.8,1.25,1.0,0.05,0.953526735386282,0.00015534107596678538,1.0322941118507187,0.061830636402541245
185,0.9,1.25,1.0,0.05,0.9569100959659798,0.0001574823404753915,0.9755594064915268,0.0651975655742426
186,1.0,1.25,1.0,0.05,1.0154436341489823,0.0001690863081682011,1.019816233767177,0.06472979271537886
187,0.0,1.25,1.0,0.05,0.979001930539665,0.0,0.9845010207216565,0.0
188,0.1,1.25,1.0,0.05,0.9569479762190966,2.819811372961505e-05,0.9684032620053603,0.05927548904601718
189,0.2,1.25,1.0,0.05,1.0115246054727056,5.287934811631677e-05,1.0356008305375226,0.061080711266878536
190,0.30000000000000004,1.25,1.0,0.05,0.9718523744082113,7.786018930322097e-05,0.9660387807030727,0.06314429065428896
191,0.4,1.25,1.0,0.05,0.9793531396184751,9.658214987350558e-05,1.042432517228855,0.062366315940384706
192,0.5,1.25,1.0,0.05,1.00618201082346,0.00011654572587360504,0.9650392118089938,0.06220670615163193
193,0.6000000000000001,1.25,1.0,0.05,0.9553287727987917,0.0001234392241932417,0.9957858947381519,0.062550569177244
194,0.7000000000000001,1.25,1.0,0.05,1.0180341929338983,0.0001433747233249648,0.9820815911372359,0.06325701663413988
195,0.8,1.25,1.0,0.05,0.9653912634743828,0.0001614072727249081,1.03356313145028,0.06370362882410982
196,0.9,1.25,1.0,0.05,0.9812307177303922,0.00017130795985903854,1.0001700361736952,0.06307201548736589
197,1.0,1.25,1.0,0.05,0.9539376956003619,0.00017313347471795598,1.00558338847331,0.06513715089574945
198,0.0,1.25,1.0,0.05,0.9767578816097526,0.0,0.983240123457387,0.0
199,0.1,1.25,1.0,0.05,0.994376418319487,2.8075623119683474e-05,1.00364813976367,0.062319333417131834
200,0.2,1.25,1.0,0.05,0.9522288177632389,5.28618761629348e-05,0.9644664909333788,0.06362875017981831
201,0.30000000000000004,1.25,1.0,0.05,0.9762044125654488,7.292653271564834e-05,0.9842387016040943,0.06052115054550639
202,0.4,1.25,1.0,0.05,1.0170476508454176,9.214524342427446e-05,1.0251349462252959,0.06275169512399421
203,0.5,1.25,1.0,0.05,0.9917147519914379,0.00010755062842915283,0.9617203628394995,0.06485565841440105
204,0.6000000000000001,1.25,1.0,0.05,1.0239757046258942,0.00013301724092143534,0.95326679817245,0.06377959669245836
205,0.7000000000000001,1.25,1.0,0.05,1.0019339482794387,0.00013576160469009287,0.9520326468964918,0.06237357751061832
206,0.8,1.25,1.0,0.05,1.0365636377625822,0.00015246260986953646,1.0120456671611575,0.061508402847195366
207,0.9,1.25,1.0,0.05,1.001478176338303,0.00016514363235031258,0.9737332708536718,0.061215867863892034
208,1.0,1.25,1.0,0.05,1.0202032072952298,0.00018008780456643154,0.9585896190607065,0.06028402198296224
209,0.0,1.25,1.0,0.05,1.0005799953157355,0.0,1.0392068551839868,0.0
210,0.1,1.25,1.0,0.05,0.9674457250905723,2.8108544321289396e-05,1.0270517031701065,0.05952060782500587
211,0.2,1.25,1.0,0.05,1.0132478612148943,5.357946430023627e-05,1.0049825535182766,0.06431738427516412
212,0.30000000000000004,1.25,1.0,0.05,0.999950603334136,7.512353529346253e-05,0.9693599788803868,0.06348160704769396
213,0.4,1.25,1.0,0.05,1.0204113178230523,9.157084615092261e-05,0.9750419862128799,0.06356255377152707
214,0.5,1.25,1.0,0.05,1.00096302800335,0.0001142285838252622,1.0474091706162776,0.0596066175285608
215,0.6000000000000001,1.25,1.0,0.05,1.0439367475886001,0.00012542341131900628,0.9657010927671588,0.06067877199380532
216,0.7000000000000001,1.25,1.0,0.05,0.9666803159537956,0.00014128464912063684,0.9850429446680152,0.061104726078267224
217,0.8,1.25,1.0,0.05,1.0346409995576025,0.00015113735887706706,0.9865198398839538,0.06318204384738606
218,0.9,1.25,1.0,0.05,0.9792316698373353,0.00015693825190794326,0.9542957199632257,0.060035756255459455
219,1.0,1.25,1.0,0.05,0.9532377052865463,0.0001677954953386341,0.970208494773821,0.05954027849841511
220,0.0,1.25,1.0,0.1,1.069629260529187,0.0,0.9184962305417615,0.0
221,0.1,1.25,1.0,0.1,1.0616399521106241,2.7829181955826407e-05,1.0393936517321976,0.05810503074436271
222,0.2,1.25,1.0,0.1,1.0170723705546902,5.7827161264449684e-05,1.050050071935887,0.060281176599805114
223,0.30000000000000004,1.25,1.0,0.1,0.9298425173829724,8.21469089681199e-05,1.0809864825024804,0.06438275723669049
224,0.4,1.25,1.0,0.1,0.9781362014746237,9.439256004069313e-05,0.9912582262954954,0.0654234961732688
225,0.5,1.25,1.0,0.1,1.0639959319441241,0.00011021209463537829,0.9749743252345638,0.06160541401164457
226,0.6000000000000001,1.25,1.0,0.1,0.966141496889104,0.00012403843867612484,0.9537636837570982,0.05980913164071961
227,0.7000000000000001,1.25,1.0,0.1,0.9254618488778616,0.00013790675123790506,1.0110102535150036,0.059829893412234346
228,0.8,1.25,1.0,0.1,1.0882368871454604,0.00016699468022284393,1.0711212009857127,0.06086156790118652
229,0.9,1.25,1.0,0.1,0.9176634244009767,0.00016787035279925577,0.9532783691233457,0.06520298928762712
230,1.0,1.25,1.0,0.1,1.0362327113671734,0.0001738572482898351,0.9739648054855607,0.05925349738237409
231,0.0,1.25,1.0,0.1,0.9089592329424678,0.0,1.0841235660239288,0.0
232,0.1,1.25,1.0,0.1,1.0796300423719825,2.6590785986115336e-05,0.9776382329176975,0.06834757218821805
233,0.2,1.25,1.0,0.1,0.9691032443650316,5.6941078663232526e-05,0.975407693694942,0.06369785408169513
234,0.30000000000000004,1.25,1.0,0.1,1.0422850312337848,7.905352660833657e-05,1.0697317421011368,0.06459852953879668
235,0.4,1.25,1.0,0.1,0.9475335829623398,9.03952924060402e-05,0.9206669489496866,0.056762145597301736
236,0.5,1.25,1.0,0.1,1.0433828799015286,0.00011470283801826172,1.0327590808202198,0.057605443169203595
237,0.6000000000000001,1.25,1.0,0.1,1.0244387543372875,0.00012584582591011292,1.05766518946223,0.05713689678627027
238,0.7000000000000001,1.25,1.0,0.1,1.0594258943293406,0.00014718124929366457,1.0197329361609992,0.061469741832664015
239,0.8,1.25,1.0,0.1,1.0629886068000798,0.00015889660799105283,1.098189115358051,0.06600181053035821
240,0.9,1.25,1.0,0.1,0.9422307543226908,0.00015159739471780185,0.987751801701191,0.062243121185830974
241,1.0,1.25,1.0,0.1,1.0619689588040346,0.00018318457014522509,1.0169926036116945,0.06146913272411002
242,0.0,1.25,1.0,0.1,1.0922867393528413,0.0,1.0144181258133413,0.0
243,0.1,1.25,1.0,0.1,1.0834904880345906,2.680206871502767e-05,0.991299360958425,0.0602163730903412
244,0.2,1.25,1.0,0.1,0.9291134104687656,5.157625471314556e-05,0.9900968745089812,0.06465523189334309
245,0.30000000000000004,1.25,1.0,0.1,0.9980535348006133,7.92591136056421e-05,0.9261824665590358,0.0642011342029132
246,0.4,1.25,1.0,0.1,1.0750801349716936,9.289992307672558e-05,1.0252838570415361,0.06689559416345006
247,0.5,1.25,1.0,0.1,1.0785906976905355,0.00011689922573207067,0.9778645783842067,0.06538954640899505
248,0.6000000000000001,1.25,1.0,0.1,1.0800209139827581,0.0001407963375336799,0.9543786006702809,0.0655921853894424
249,0.7000000000000001,1.25,1.0,0.1,0.9600320666945561,0.00014574806513173078,1.0840287108753193,0.05910196746310639
250,0.8,1.25,1.0,0.1,0.9872150638509773,0.0001660187975730463,1.0531177706591062,0.060678109082879766
