,t,mu,gamma,noise level,A,R,S,C
63,0.8,1.25,1.0,0.01,0.10395568138170337,0.9004858700690717,0.8432985021169748,0.05907823812055212
64,0.9,1.25,1.0,0.01,0.10506093770466321,0.9009514372770334,0.8252684218883755,0.05975415822408657
65,1.0,1.25,1.0,0.01,0.10541478779663403,0.8954804044419621,0.8124115649395645,0.05903692865640503
66,0.0,1.25,1.0,0.01,1.005325807866018,0.0,0.9964298639589428,0.0
67,0.1,1.25,1.0,0.01,0.12701344910719425,0.8760129864160457,0.9761700085186283,0.05994592938662081
68,0.2,1.25,1.0,0.01,0.10657188319283606,0.896160969723184,0.9674355172962904,0.060205932969762066
69,0.30000000000000004,1.25,1.0,0.01,0.1043474230784379,0.891976923771609,0.9515201198227685,0.060381932183323425
70,0.4,1.25,1.0,0.01,0.10515966129297759,0.9051381382872267,0.9326449298439213,0.05988478275392737
71,0.5,1.25,1.0,0.01,0.10517885295434379,0.8952442299721457,0.9007554204164482,0.05983553808665799
72,0.6000000000000001,1.25,1.0,0.01,0.10437516636069118,0.8941079453723039,0.8900423819198684,0.059189527640856894
73,0.7000000000000001,1.25,1.0,0.01,0.10374467973019225,0.8889608614244592,0.8704480097595364,0.05908222727422848
74,0.8,1.25,1.0,0.01,0.1047944102652076,0.9047635364026052,0.8480184734570967,0.05899360099314714
75,0.9,1.25,1.0,0.01,0.10543211428416513,0.8893581690397961,0.8269842549244404,0.059181613856147036
76,1.0,1.25,1.0,0.01,0.10496157779984164,0.8940264230157621,0.8068761568215284,0.05998324725141307
77,0.0,1.25,1.0,0.01,1.0015339528818001,0.0,1.0086114113012838,0.0
78,0.1,1.25,1.0,0.01,0.12674307674449778,0.8693708433086083,0.9789865537614119,0.059411136019800595
79,0.2,1.25,1.0,0.01,0.10727915630099662,0.9001383357614213,0.9659992365058344,0.060269114475189595
80,0.30000000000000004,1.25,1.0,0.01,0.10508616498511412,0.8899313247720703,0.953549779877861,0.060287269669947546
81,0.4,1.25,1.0,0.01,0.10517560835684155,0.8986199301147925,0.9344317407983449,0.059668467450110306
82,0.5,1.25,1.0,0.01,0.10484911003315688,0.9006348634886696,0.909507037135355,0.05966032078197273
83,0.6000000000000001,1.25,1.0,0.01,0.10419330052202769,0.8884014290037989,0.8936732486967274,0.059823283497010424
84,0.7000000000000001,1.25,1.0,0.01,0.10439773959388805,0.9047205711564557,0.86984518773037,0.059693791350321976
85,0.8,1.25,1.0,0.01,0.10510294210355836,0.8934072142183619,0.8571856858810266,0.05923945321280115
86,0.9,1.25,1.0,0.01,0.10440958888042533,0.903821469334418,0.831852114917747,0.05976511978000397
87,1.0,1.25,1.0,0.01,0.10465463752856555,0.9016549937003657,0.8096579507599315,0.05914959171261209
88,0.0,1.25,1.0,0.01,0.9936222933020308,0.0,0.9948052527642892,0.0
89,0.1,1.25,1.0,0.01,0.12696708232446705,0.8715880436391593,0.9752429209000674,0.05983083926800346
90,0.2,1.25,1.0,0.01,0.10765439818568807,0.8905566753764818,0.9650864859679881,0.059866910377732015
91,0.30000000000000004,1.25,1.0,0.01,0.10410518900370135,0.8925410461695592,0.9356799365437164,0.06044528796685297
92,0.4,1.25,1.0,0.01,0.10404870405751489,0.8911044696204953,0.9174012122280019,0.060272985581543904
93,0.5,1.25,1.0,0.01,0.10533471151959181,0.8901691612764232,0.9051492971798272,0.059890309220358054
94,0.6000000000000001,1.25,1.0,0.01,0.10559686994904177,0.9048094135732933,0.87914809771431,0.059430228652705315
95,0.7000000000000001,1.25,1.0,0.01,0.10401654057742868,0.8947921995816998,0.8596866139537956,0.06007922935488819
96,0.8,1.25,1.0,0.01,0.10474223493979982,0.9016994564825475,0.8539202421586801,0.05934397662603048
97,0.9,1.25,1.0,0.01,0.10554877971960715,0.8914062685820148,0.8334189677155961,0.05946354378357195
98,1.0,1.25,1.0,0.01,0.10476927074938033,0.8971775397912173,0.8029891192023644,0.05979882282794679
99,0.0,1.25,1.0,0.01,0.9907635891897515,0.0,0.9984754379222377,0.0
100,0.1,1.25,1.0,0.01,0.12578739116669096,0.8740383717085797,0.979568848975826,0.05961429913171021
101,0.2,1.25,1.0,0.01,0.10803949573198268,0.8932431885504802,0.9685187196926516,0.06052668315974049
102,0.30000000000000004,1.25,1.0,0.01,0.10442245042529041,0.8992592498330771,0.936015578749561,0.05963658505302026
103,0.4,1.25,1.0,0.01,0.10503631319780987,0.8913044595936764,0.930529277743328,0.05923215758519734
104,0.5,1.25,1.0,0.01,0.10433314651200223,0.8964117331543825,0.9067092632253212,0.060201217776401195
105,0.6000000000000001,1.25,1.0,0.01,0.10459018191987869,0.8930419768651525,0.8809590565223367,0.05935754935273036
106,0.7000000000000001,1.25,1.0,0.01,0.10500930962310473,0.9014180177840405,0.8673680300783563,0.05967265168765411
107,0.8,1.25,1.0,0.01,0.10454195798503713,0.8920856574937603,0.8513469495754655,0.05950562256571153
108,0.9,1.25,1.0,0.01,0.10381621016770806,0.8948516782713024,0.8309756919224509,0.05899863241891274
109,1.0,1.25,1.0,0.01,0.10555514135951241,0.8938592794571918,0.8101578953699733,0.06002255005098058
110,0.0,1.25,1.0,0.05,1.0111245230413664,0.0,1.0124246444093665,0.0
111,0.1,1.25,1.0,0.05,0.1199276725080747,0.8876389401188528,1.0294320997298632,0.061993147200512494
112,0.2,1.25,1.0,0.05,0.1093752474741195,0.8678326178706817,0.9520301959651246,0.06281840437092727
113,0.30000000000000004,1.25,1.0,0.05,0.10916187393397395,0.8522727239443718,0.9791080500029327,0.06273748857801768
114,0.4,1.25,1.0,0.05,0.10242705365640065,0.9127229210578278,0.8883939221497013,0.060381697442216976
115,0.5,1.25,1.0,0.05,0.10119055106272283,0.9151032223096494,0.9308598696630273,0.05781575589473205
116,0.6000000000000001,1.25,1.0,0.05,0.1000147658155621,0.937294256630162,0.9011443116179417,0.06157754945807874
117,0.7000000000000001,1.25,1.0,0.05,0.10365951437573348,0.9406632604508569,0.882771694977994,0.062393793594940725
118,0.8,1.25,1.0,0.05,0.10857002458030446,0.9042646888509883,0.8094596588168589,0.05970719323741765
119,0.9,1.25,1.0,0.05,0.10377393131644516,0.8602868560222361,0.8127091595123246,0.062071743185363085
120,1.0,1.25,1.0,0.05,0.10335135032904309,0.9076475424556917,0.7930627952042133,0.057184750053146334
121,0.0,1.25,1.0,0.05,1.0243316337564967,0.0,0.9971266100464573,0.0
122,0.1,1.25,1.0,0.05,0.12691120848437296,0.8541431458790915,1.0250480163136075,0.06138519636518532
123,0.2,1.25,1.0,0.05,0.10801976681720478,0.9304538365858664,0.9427552342730119,0.05707459074071701
124,0.30000000000000004,1.25,1.0,0.05,0.10803944686741322,0.8783113443920524,0.9905089984673885,0.059697190363940646
125,0.4,1.25,1.0,0.05,0.10696004529487466,0.8856725034319985,0.9630210537844445,0.05728156457423419
126,0.5,1.25,1.0,0.05,0.1029820077686038,0.8822562273766117,0.9137519564078046,0.059292936451642554
127,0.6000000000000001,1.25,1.0,0.05,0.10352983865186256,0.8687886332064108,0.9097652271964114,0.06021241972478582
128,0.7000000000000001,1.25,1.0,0.05,0.10367737540634518,0.9033595941360687,0.8494778611742511,0.05886659054534518
129,0.8,1.25,1.0,0.05,0.10816331766310713,0.8761299167101644,0.8797443066359275,0.057963482592552386
130,0.9,1.25,1.0,0.05,0.10159146063770537,0.9288211018464531,0.7941197782161925,0.05787120624957625
131,1.0,1.25,1.0,0.05,0.1067787612606301,0.9038830120282391,0.8226566258564684,0.056750230892454734
132,0.0,1.25,1.0,0.05,1.0284768583936665,0.0,1.0465695054400137,0.0
133,0.1,1.25,1.0,0.05,0.13077655434654042,0.9103231667731154,0.9876016078997275,0.05999823912279511
134,0.2,1.25,1.0,0.05,0.10651727297254046,0.904501220212531,0.9639947578292986,0.05928860280942967
135,0.30000000000000004,1.25,1.0,0.05,0.10799380399583085,0.8906123591773164,0.979909627735701,0.0626683941327141
136,0.4,1.25,1.0,0.05,0.10576803301206784,0.9289710066269785,0.9315571962672669,0.060712304304788356
137,0.5,1.25,1.0,0.05,0.10053932080324855,0.9394565901732392,0.889337119855171,0.061762254519692764
138,0.6000000000000001,1.25,1.0,0.05,0.10098656806695124,0.8755855124390318,0.8721741606058897,0.059429226438315746
139,0.7000000000000001,1.25,1.0,0.05,0.10721105805066908,0.89561352167165,0.8708274769128422,0.056890399766033
140,0.8,1.25,1.0,0.05,0.10455983922450816,0.8583394023589623,0.878880027884786,0.058541797053881135
141,0.9,1.25,1.0,0.05,0.10563142394959671,0.8668476903625627,0.8379504510055963,0.05915092726824899
142,1.0,1.25,1.0,0.05,0.10353777319994709,0.923303861543832,0.790103008977059,0.05856445737841664
143,0.0,1.25,1.0,0.05,1.0469132717615448,0.0,0.9509750806060456,0.0
144,0.1,1.25,1.0,0.05,0.12284599253442356,0.8785107173289551,0.9428451711970295,0.05984778155607876
145,0.2,1.25,1.0,0.05,0.10932271551606595,0.8943233496760308,0.9739355397273519,0.060101077676991015
146,0.30000000000000004,1.25,1.0,0.05,0.101867829467242,0.9277384827430977,0.9681159537926162,0.05898636089989289
147,0.4,1.25,1.0,0.05,0.1055393967004803,0.9118713038245416,0.9653986793959582,0.06037725353828389
148,0.5,1.25,1.0,0.05,0.10128221284815588,0.9336814114854343,0.9382564076931816,0.061074017072622715
149,0.6000000000000001,1.25,1.0,0.05,0.10293410538502624,0.8618334689833757,0.8736337631888108,0.0625805775073475
150,0.7000000000000001,1.25,1.0,0.05,0.10292052562804768,0.8964965600250817,0.8414167022222442,0.06007401210983456
151,0.8,1.25,1.0,0.05,0.10250895789823201,0.8621318614328586,0.8629384383779217,0.05786478964499549
152,0.9,1.25,1.0,0.05,0.10849648939953543,0.9368797689891817,0.8057953222510569,0.0592452924880859
153,1.0,1.25,1.0,0.05,0.10988191012931375,0.8868332085771051,0.7990241946308246,0.06122002204125664
154,0.0,1.25,1.0,0.05,0.963457865241088,0.0,1.0061790141411528,0.0
155,0.1,1.25,1.0,0.05,0.13128854203569207,0.8563143639178629,1.0160652907014385,0.05903988806427926
156,0.2,1.25,1.0,0.05,0.1097935978093161,0.89250532167884,0.9919130166652511,0.061616028243991844
157,0.30000000000000004,1.25,1.0,0.05,0.0998244795764526,0.9103328611953496,0.9858872656649729,0.06192104673091422
158,0.4,1.25,1.0,0.05,0.10497142906712953,0.9250835329632981,0.9336200848648678,0.058803203007608974
159,0.5,1.25,1.0,0.05,0.09997641114353661,0.9293817662327046,0.8843703665474403,0.058379142535415124
160,0.6000000000000001,1.25,1.0,0.05,0.10545828511888558,0.8670445458594024,0.8727179287780216,0.06144666207375414
161,0.7000000000000001,1.25,1.0,0.05,0.10491563705515448,0.8549372723737835,0.909710314510102,0.05979657536180854
162,0.8,1.25,1.0,0.05,0.10988781046618687,0.8767569984950012,0.8438962604147742,0.05764426718513582
163,0.9,1.25,1.0,0.05,0.09966530530034849,0.911452129149006,0.8529884818082948,0.061369632370218016
164,1.0,1.25,1.0,0.05,0.1019329489588343,0.9373668429699218,0.7845213159386705,0.06231170354656898
165,0.0,1.25,1.0,0.05,1.011031057497276,0.0,0.9829378784109873,0.0
166,0.1,1.25,1.0,0.05,0.12722232851673482,0.9129010399266948,0.9698137292163053,0.06193047196177739
167,0.2,1.25,1.0,0.05,0.11038669107961008,0.9005053799248222,0.9467173822638296,0.05732977750466491
168,0.30000000000000004,1.25,1.0,0.05,0.10423524261955014,0.8745052001751263,0.9580239551757315,0.058801128936710856
169,0.4,1.25,1.0,0.05,0.10043354794343316,0.8535009007891443,0.9035364050408288,0.05733960831121608
170,0.5,1.25,1.0,0.05,0.10441731284515582,0.8787617488760581,0.8893215672072375,0.06209283808165349
171,0.6000000000000001,1.25,1.0,0.05,0.10775873622148846,0.9358684342757301,0.877549159384494,0.05776475465013621
172,0.7000000000000001,1.25,1.0,0.05,0.10041602630440298,0.9313176570456223,0.8880386610562989,0.06102987667135942
173,0.8,1.25,1.0,0.05,0.10396420568995808,0.9338374732802863,0.8824135775746991,0.059856455920748744
174,0.9,1.25,1.0,0.05,0.10796625126988618,0.9331173756649801,0.844728366285586,0.058571381792730665
175,1.0,1.25,1.0,0.05,0.10515884139891293,0.8613313040945212,0.8191852819448918,0.06160121863407156
176,0.0,1.25,1.0,0.05,0.9895940638857996,0.0,0.9965508413540928,0.0
177,0.1,1.25,1.0,0.05,0.12714546286170805,0.8996316399731614,1.0139479300022631,0.05879846413199491
178,0.2,1.25,1.0,0.05,0.10938961346077927,0.9114168060167508,0.9898768711552912,0.06144889038819689
179,0.30000000000000004,1.25,1.0,0.05,0.10201494590589305,0.8619837862355829,0.9773541689306704,0.06040032229373761
180,0.4,1.25,1.0,0.05,0.10251302208503488,0.9288976501920264,0.903924729761336,0.0580367227187385
181,0.5,1.25,1.0,0.05,0.10659296926562452,0.9050577997154877,0.8839254997901895,0.06066882635124403
182,0.6000000000000001,1.25,1.0,0.05,0.10324799677589909,0.8928359549239704,0.856813203847819,0.05921613153206974
183,0.7000000000000001,1.25,1.0,0.05,0.10161554010703427,0.8775850115063569,0.8352060847429873,0.059497306479791345
184,0.8,1.25,1.0,0.05,0.10705769610737736,0.921914239228307,0.86110296965678,0.05997314140814707
185,0.9,1.25,1.0,0.05,0.10752256312271043,0.9194511817994251,0.8027400526955325,0.059889427074794804
186,1.0,1.25,1.0,0.05,0.10004607236328529,0.889917636202072,0.7971751431268603,0.061150269835092835
187,0.0,1.25,1.0,0.05,1.0050230135075562,0.0,0.9581393867583007,0.0
188,0.1,1.25,1.0,0.05,0.12490103953867644,0.8809112231914085,0.9449468381354388,0.05969575736062362
189,0.2,1.25,1.0,0.05,0.11076374081655205,0.8522163898747054,0.9414952965759706,0.058682378197057364
190,0.30000000000000004,1.25,1.0,0.05,0.10845863579655565,0.8723370012355863,0.9230028946761833,0.06206282563399976
191,0.4,1.25,1.0,0.05,0.1034825908947276,0.8562214820588047,0.9138958772015034,0.057779700957127
192,0.5,1.25,1.0,0.05,0.1007372395029979,0.8721788042414317,0.8676290316538701,0.06047173650259667
193,0.6000000000000001,1.25,1.0,0.05,0.10316142187405024,0.8770708070537908,0.9192755223136778,0.06074527927886411
194,0.7000000000000001,1.25,1.0,0.05,0.10659151396294861,0.8766557617944907,0.8642211253150631,0.05868079670299933
195,0.8,1.25,1.0,0.05,0.10334939551818931,0.9136884140668835,0.8107664083655614,0.05904199995564681
196,0.9,1.25,1.0,0.05,0.10504315982858499,0.8652721566501408,0.834276531411741,0.059778999988809346
197,1.0,1.25,1.0,0.05,0.10685650263910317,0.9229333332446195,0.8423750363383113,0.058117076351343396
198,0.0,1.25,1.0,0.05,1.0239592963914224,0.0,1.0255635578033446,0.0
199,0.1,1.25,1.0,0.05,0.13159952723619367,0.8582422491234615,0.9563267422668913,0.05905322728774923
200,0.2,1.25,1.0,0.05,0.10777728761223536,0.8612262387260541,0.948868602204189,0.06212222606609967
201,0.30000000000000004,1.25,1.0,0.05,0.10446772572825556,0.9029693086831172,0.9324277049898702,0.05704842009462696
202,0.4,1.25,1.0,0.05,0.1068850173941226,0.8694298777932428,0.9170532852540568,0.05729802509225
203,0.5,1.25,1.0,0.05,0.10302309878743869,0.868326518629749,0.8803531486472848,0.059534338942897135
204,0.6000000000000001,1.25,1.0,0.05,0.0998354032141484,0.8839691357992339,0.8636321581702773,0.057879139351822435
205,0.7000000000000001,1.25,1.0,0.05,0.10555588612012515,0.9262255751783885,0.899524223669999,0.06014342655697239
206,0.8,1.25,1.0,0.05,0.10050993494059803,0.9351155271690492,0.8256494618145165,0.0615481926537701
207,0.9,1.25,1.0,0.05,0.10953320610186326,0.9317286799258039,0.8648372821816002,0.059081756733953716
208,1.0,1.25,1.0,0.05,0.10716579873680127,0.8545294434088065,0.8321114169762298,0.061354670560484145
209,0.0,1.25,1.0,0.05,1.0118266999673342,0.0,1.0364737532951116,0.0
210,0.1,1.25,1.0,0.05,0.12842325932780552,0.8526900540251439,0.9839965704231487,0.06109772850724097
211,0.2,1.25,1.0,0.05,0.10632635495200216,0.9081236408278496,0.9241218019826936,0.05933818877424576
212,0.30000000000000004,1.25,1.0,0.05,0.10854832057993644,0.8611588532582024,0.9144843238656073,0.06202245706403715
213,0.4,1.25,1.0,0.05,0.10785351914520866,0.9104226281857624,0.9698188953230031,0.06145002690033218
214,0.5,1.25,1.0,0.05,0.10505645381708335,0.9055529431612404,0.94453735075243,0.06262486560829578
215,0.6000000000000001,1.25,1.0,0.05,0.10049152894095559,0.8699259776549138,0.8531110267251683,0.06114674816218447
216,0.7000000000000001,1.25,1.0,0.05,0.10938952433506403,0.9204729702205945,0.8481159625957275,0.06246655613708374
217,0.8,1.25,1.0,0.05,0.09972352029658779,0.8565980092492657,0.853094554340558,0.062186009503475095
218,0.9,1.25,1.0,0.05,0.1082497852604388,0.9384887749425097,0.8246346610534895,0.061397895723474864
219,1.0,1.25,1.0,0.05,0.10023157987134299,0.853047072167643,0.8395179850016956,0.060421911869279574
220,0.0,1.25,1.0,0.1,0.9370929347974347,0.0,1.097390592207689,0.0
221,0.1,1.25,1.0,0.1,0.12134185945811243,0.9258213562168481,0.9246493015132473,0.06572169500426124
222,0.2,1.25,1.0,0.1,0.11588118966312763,0.9716353481693065,0.9372755715139912,0.0561691189047561
223,0.30000000000000004,1.25,1.0,0.1,0.0993924665021311,0.911156369427712,0.9855030070498039,0.05540532440327911
224,0.4,1.25,1.0,0.1,0.09603500596793131,0.8544273563204746,0.8605565844640901,0.0643492135719346
225,0.5,1.25,1.0,0.1,0.11180007309527451,0.808497187099778,0.8416757532743213,0.06050770288958196
226,0.6000000000000001,1.25,1.0,0.1,0.09637454950900112,0.8713772889543207,0.8082953890104513,0.059482642166963466
227,0.7000000000000001,1.25,1.0,0.1,0.10785396210877682,0.9292158914477275,0.8630504561738105,0.05986502604529217
228,0.8,1.25,1.0,0.1,0.11060699378506107,0.9097141676774094,0.8004652725390891,0.05922123877126981
229,0.9,1.25,1.0,0.1,0.09657183040330296,0.8771966736499562,0.7948723610911765,0.05642710934475686
230,1.0,1.25,1.0,0.1,0.0955416442031257,0.95899216743751,0.8870213364567865,0.05650455146712256
231,0.0,1.25,1.0,0.1,1.0282248792216422,0.0,0.944095213799881,0.0
232,0.1,1.25,1.0,0.1,0.13472760687361776,0.8412501383167929,0.8925252861801525,0.06205757946927245
233,0.2,1.25,1.0,0.1,0.10880157722015894,0.9784445725734847,0.8957628195798176,0.055687642039789806
234,0.30000000000000004,1.25,1.0,0.1,0.09887240312302005,0.8597699629053495,1.0370439378218297,0.05787781971285179
235,0.4,1.25,1.0,0.1,0.09458991610750188,0.8513997551679678,0.8674823988063742,0.06160256905442656
236,0.5,1.25,1.0,0.1,0.11247349953519371,0.9557297384585938,0.8854448787741035,0.06436289163148631
237,0.6000000000000001,1.25,1.0,0.1,0.11423772210567507,0.9007532028081328,0.9231796110020093,0.06035020719823621
238,0.7000000000000001,1.25,1.0,0.1,0.10243393195881749,0.9365971230275094,0.9045619804385568,0.05813924665061807
239,0.8,1.25,1.0,0.1,0.09783677532626217,0.9649835258910396,0.8527754138464858,0.05574185112575566
240,0.9,1.25,1.0,0.1,0.11110008472070562,0.9620907435655106,0.8149412683308042,0.06302257870339976
241,1.0,1.25,1.0,0.1,0.09941879284729306,0.9166643177691776,0.7735791721572504,0.055799008436530274
242,0.0,1.25,1.0,0.1,0.9782051871170837,0.0,0.9681168012033629,0.0
243,0.1,1.25,1.0,0.1,0.11731073789667737,0.8045532213949367,0.9177692942408454,0.055609026245694165
244,0.2,1.25,1.0,0.1,0.0999028014443205,0.8827488040506632,0.9551228235091308,0.059860296619001274
245,0.30000000000000004,1.25,1.0,0.1,0.09778939335916285,0.9775710852145517,1.0370881023092695,0.0633107654300353
246,0.4,1.25,1.0,0.1,0.1121990072884588,0.846998461602224,0.9565398590175044,0.059846340309116806
247,0.5,1.25,1.0,0.1,0.10685343915588986,0.8132663142777873,0.9951263665934573,0.060775318910972397
248,0.6000000000000001,1.25,1.0,0.1,0.10269900865829291,0.9085948326298332,0.8064581390603803,0.06442526267736828
249,0.7000000000000001,1.25,1.0,0.1,0.11039865713476368,0.9747909857293293,0.8738060225323064,0.05771103563541388
250,0.8,1.25,1.0,0.1,0.09562954595315992,0.8879764048656473,0.8859079631544533,0.05703277029242171
251,0.9,1.25,1.0,0.1,0.11500302623721048,0.8979882602680531,0.7753416288226467,0.062326952712557844
252,1.0,1.25,1.0,0.1,0.10058117770772644,0.8778760712272698,0.842809057340503,0.05806429604601132
253,0.0,1.25,1.0,0.1,1.096916906669499,0.0,1.0329994422035251,0.0
254,0.1,1.25,1.0,0.1,0.13512502647986196,0.8434373849264842,0.9258405566435602,0.06511858830232158
255,0.2,1.25,1.0,0.1,0.11685607933542579,0.9036008776885581,0.9323071294273234,0.06290806561302759
256,0.30000000000000004,1.25,1.0,0.1,0.11353564572682444,0.8221722642115286,0.9818183801158973,0.05433717582376819
